id,batch_id,speed,latitude,longitude,accuracy,timestamp,log_interval,acc_x_corrected,acc_y_corrected,acc_z_corrected,rot_x_corrected,rot_y_corrected,rot_z_corrected,batch,acc_x_global,acc_y_global,acc_z_global
4785,0,0.339533,7.297494,5.13274,1.41,2025-06-27 13:05:30.729675,643,0.67,-0.54,9.99,0.01,0.02,0.01,inference,0.0075663343831045005,-0.001242860159118453,10.0269906355737
4786,0,0.339533,7.297494,5.13274,1.41,2025-06-27 13:05:30.757345,644,0.66,-0.54,9.98,-0.0,0.02,0.01,inference,0.004228101508590543,0.003188428832988588,10.016365206854193
4787,0,0.339533,7.297494,5.13274,1.41,2025-06-27 13:05:30.782927,645,0.67,-0.55,10.02,-0.0,0.02,0.01,inference,0.007822720306228437,-0.0018134222789455423,10.057421912028284
4788,0,0.339533,7.297494,5.13274,1.41,2025-06-27 13:05:30.806756,646,0.65,-0.54,10.0,0.01,0.02,0.01,inference,-0.0033345832838455047,0.0020451955359769847,10.035640721833836
4789,0,0.339533,7.297494,5.13274,1.41,2025-06-27 13:05:30.828280,647,0.67,-0.54,10.0,0.01,0.02,0.01,inference,0.012208941868909196,0.0011705550546334265,10.036949216347532
4790,0,0.339533,7.297494,5.13274,1.41,2025-06-27 13:05:30.852702,648,0.67,-0.55,10.0,-0.0,0.02,0.01,inference,0.009397455454948966,-0.004870828540355809,10.037494107737267
4791,0,0.339533,7.297494,5.13274,1.41,2025-06-27 13:05:30.875196,649,0.67,-0.54,10.01,-0.0,0.02,0.01,inference,0.004727265767304978,0.002026631224275821,10.046918609490389
4792,0,0.339533,7.297494,5.13274,1.41,2025-06-27 13:05:30.896199,650,0.65,-0.56,10.01,0.01,0.02,0.01,inference,-0.008001366406399701,-0.014603089003613179,10.046687151888785
4793,0,0.339533,7.297494,5.13274,1.41,2025-06-27 13:05:30.918252,651,0.7,-0.52,10.02,-0.0,0.02,0.01,inference,0.03553033517719184,0.02506459914454895,10.057778550015502
4794,0,0.339533,7.297494,5.13274,1.41,2025-06-27 13:05:30.939460,652,0.63,-0.57,10.01,0.01,0.02,0.01,inference,-0.02372275886126607,-0.025778291543083864,10.045928165699632
4795,0,0.339533,7.297494,5.13274,1.41,2025-06-27 13:05:30.960487,653,0.69,-0.5,10.0,-0.0,0.02,0.01,inference,0.030945189574284826,0.041922064166533435,10.036104071589644
4796,0,0.339533,7.297494,5.13274,1.41,2025-06-27 13:05:30.981694,654,0.62,-0.57,10.02,0.01,0.02,0.01,inference,-0.028944876602392533,-0.02764534179077638,10.055252255870847
4797,0,0.339533,7.297494,5.13274,1.41,2025-06-27 13:05:31.004081,655,0.68,-0.52,10.02,0.01,0.02,0.01,inference,0.025160648857085133,0.020562575862272003,10.056447887908682
4798,0,0.339533,7.297494,5.13274,1.41,2025-06-27 13:05:31.026105,656,0.66,-0.52,9.99,-0.0,0.02,0.01,inference,0.006830830893793549,0.011903122165633828,10.025263670120204
4799,0,0.339533,7.297494,5.13274,1.41,2025-06-27 13:05:31.048580,657,0.65,-0.54,10.0,-0.0,0.02,0.01,inference,0.001446772607876401,-0.001677320644088598,10.035641239773597
4800,0,0.339533,7.297494,5.13274,1.41,2025-06-27 13:05:31.070473,658,0.66,-0.53,10.0,0.01,0.02,0.01,inference,0.007822380107688653,0.0038869842184819925,10.03575725601826
4801,0,0.339533,7.297494,5.13274,1.41,2025-06-27 13:05:31.092162,659,0.65,-0.53,10.0,-0.0,0.02,0.01,inference,0.0035265776805641913,-0.002072297643357812,10.035107536485713
4802,0,0.339533,7.297494,5.13274,1.41,2025-06-27 13:05:31.114512,660,0.66,-0.54,9.97,0.01,0.02,0.01,inference,0.013064829846455295,-0.00957893143507016,10.006389836214343
4803,0,0.339533,7.297494,5.13274,1.41,2025-06-27 13:05:31.134997,661,0.66,-0.54,9.97,0.01,0.02,0.01,inference,0.009864193690944933,-0.00649793172683899,10.006395978301386
4804,0,0.339533,7.297494,5.13274,1.41,2025-06-27 13:05:31.157675,662,0.66,-0.53,10.0,0.01,0.02,0.01,inference,0.0038808352661521273,0.0003968568283435614,10.035760299131416
4805,0,0.339533,7.297494,5.13274,1.41,2025-06-27 13:05:31.179956,663,0.65,-0.55,10.02,-0.0,0.02,0.01,inference,-0.0021548730367684232,-0.012693989789133331,10.05610432618643
4806,0,0.339533,7.297494,5.13274,1.41,2025-06-27 13:05:31.201638,664,0.67,-0.53,10.0,0.01,0.02,0.01,inference,0.013953676199288112,0.004137740268175483,10.036413112961524
4807,0,0.339533,7.297494,5.13274,1.41,2025-06-27 13:05:31.222501,665,0.66,-0.54,9.99,-0.0,0.02,0.01,inference,0.003330939338876515,-0.0015032639454179986,10.026329669676768
4808,0,0.339533,7.297494,5.13274,1.41,2025-06-27 13:05:31.246040,666,0.67,-0.52,10.0,-0.0,0.02,0.01,inference,0.010130447549149713,0.014023405464198224,10.035885646923823
4809,0,0.339533,7.297494,5.13274,1.41,2025-06-27 13:05:31.266707,667,0.66,-0.53,9.98,-0.0,0.02,0.01,inference,-0.00016409437351816436,-0.0023424170279984224,10.015832191393558
4810,0,0.339533,7.297494,5.13274,1.41,2025-06-27 13:05:31.286321,668,0.65,-0.55,10.0,-0.0,0.02,0.01,inference,-0.005448055016382569,-0.01575414757311755,10.036170690334577
4811,0,0.339533,7.297494,5.13274,1.41,2025-06-27 13:05:31.306142,669,0.66,-0.55,9.99,-0.0,0.02,0.01,inference,0.005161282726612981,-0.009165379946585006,10.026868372376844
4812,0,0.339533,7.297494,5.13274,1.41,2025-06-27 13:05:31.325653,670,0.61,-0.56,9.98,-0.0,0.02,0.01,inference,-0.03545772049952656,-0.019520289190239182,10.014212984971257
4813,0,0.339533,7.297494,5.13274,1.41,2025-06-27 13:05:31.346554,671,0.72,-0.47,10.02,-0.0,0.02,0.01,inference,0.06381950429802385,0.07422136981580973,10.056347162818806
4814,0,0.339533,7.297494,5.13274,1.41,2025-06-27 13:05:31.366923,672,0.62,-0.57,10.0,-0.0,0.02,0.01,inference,-0.0220521533980077,-0.027569329826581224,10.035340235118262
4815,0,0.339533,7.297494,5.13274,1.41,2025-06-27 13:05:31.387927,673,0.69,-0.51,10.01,-0.0,0.02,0.01,inference,0.040418810360596025,0.03303981083008978,10.046570294915046
4816,0,0.339533,7.297494,5.13274,1.41,2025-06-27 13:05:31.408210,674,0.64,-0.55,9.99,-0.0,0.02,0.01,inference,-0.0005641353129577364,-0.00491198504497925,10.025576070937484
4817,0,0.221211,7.297496,5.132745,1.41,2025-06-27 13:05:31.429112,675,0.67,-0.52,10.05,0.01,0.02,0.01,inference,0.02149795259272791,0.023861262126296245,10.085671444093549
4818,0,0.221211,7.297496,5.132745,1.41,2025-06-27 13:05:31.447504,676,0.64,-0.52,10.01,-0.0,0.02,0.01,inference,-0.001823328181745798,0.013795548849052208,10.043898961972204
4819,0,0.221211,7.297496,5.132745,1.41,2025-06-27 13:05:31.470069,677,0.62,-0.57,10.0,0.01,0.02,0.01,inference,-0.01309330432355682,-0.03264162650398239,10.035340706204305
4820,0,0.221211,7.297496,5.132745,1.41,2025-06-27 13:05:31.492222,678,0.68,-0.51,10.02,-0.0,0.02,0.01,inference,0.038504855886676626,0.028127371875208695,10.055875209399955
4821,0,0.221211,7.297496,5.132745,1.41,2025-06-27 13:05:31.515404,679,0.65,-0.53,9.97,-0.0,0.02,0.01,inference,0.008883585271480476,0.0021724493115471977,10.00520946119454
4822,0,0.221211,7.297496,5.132745,1.41,2025-06-27 13:05:31.536084,680,0.67,-0.53,10.0,-0.0,0.02,0.01,inference,0.022329574294063903,0.003915379930148566,10.036398062049544
4823,0,0.221211,7.297496,5.132745,1.41,2025-06-27 13:05:31.556171,681,0.66,-0.54,9.99,-0.0,0.02,0.01,inference,0.009863924970371696,-0.003920240020810872,10.02632471719834
4824,0,0.221211,7.297496,5.132745,1.41,2025-06-27 13:05:31.577587,682,0.66,-0.54,9.97,-0.0,0.02,0.01,inference,0.0072385609661137496,-0.0020797993433665507,10.006400115809374
4825,0,0.221211,7.297496,5.132745,1.41,2025-06-27 13:05:31.597971,683,0.67,-0.55,10.0,-0.0,0.02,0.01,inference,0.012214246391300865,-0.006210362804764891,10.037490335914597
4826,0,0.221211,7.297496,5.132745,1.41,2025-06-27 13:05:31.617972,684,0.66,-0.56,10.0,-0.0,0.02,0.01,inference,0.003805477469703389,-0.010109198949424747,10.037384286876627
4827,0,0.221211,7.297496,5.132745,1.41,2025-06-27 13:05:31.639019,685,0.65,-0.52,9.97,-0.0,0.02,0.01,inference,-0.0029624798506380223,0.021374226899628368,10.004665629901762
4828,0,0.221211,7.297496,5.132745,1.41,2025-06-27 13:05:31.659735,686,0.66,-0.55,10.0,0.01,0.02,0.01,inference,0.004083342679774171,-0.0026637940112933522,10.036835967102085
4829,0,0.221211,7.297496,5.132745,1.41,2025-06-27 13:05:31.680055,687,0.68,-0.53,9.99,-0.0,0.02,0.01,inference,0.020270822348278483,0.014214181741710796,10.027102624926046
4830,0,0.221211,7.297496,5.132745,1.41,2025-06-27 13:05:31.700562,688,0.62,-0.55,9.99,0.01,0.02,0.01,inference,-0.02973217647329207,-0.008794277628976,10.024272475265382
4831,0,0.221211,7.297496,5.132745,1.41,2025-06-27 13:05:31.720430,689,0.7,-0.51,10.0,0.01,0.02,0.01,inference,0.04370714432425127,0.031848616634845894,10.037289243174845
4832,0,0.221211,7.297496,5.132745,1.41,2025-06-27 13:05:31.739143,690,0.67,-0.54,9.98,-0.0,0.02,0.01,inference,0.012502992391379975,-0.00041017837721291084,10.017022686753535
4833,0,0.221211,7.297496,5.132745,1.41,2025-06-27 13:05:31.759501,691,0.68,-0.55,9.98,0.01,0.02,0.01,inference,0.01911399897460142,-0.007972531627097157,10.018226943615455
4834,0,0.221211,7.297496,5.132745,1.41,2025-06-27 13:05:31.779581,692,0.68,-0.52,10.0,-0.0,0.02,0.01,inference,0.014161861139173837,0.01767099727329291,10.036547572623988
4835,0,0.221211,7.297496,5.132745,1.41,2025-06-27 13:05:31.799814,693,0.64,-0.55,9.98,-0.0,0.02,0.01,inference,-0.014984452480187316,-0.011812948095262732,10.015594636387856
4836,0,0.221211,7.297496,5.132745,1.41,2025-06-27 13:05:31.819908,694,0.66,-0.55,10.02,0.01,0.02,0.01,inference,0.0026602609513545206,-0.00292010709897661,10.056763117225453
4837,0,0.221211,7.297496,5.132745,1.41,2025-06-27 13:05:31.841782,695,0.66,-0.56,10.03,-0.0,0.02,0.01,inference,0.0032904929156614138,-0.005700777958207004,10.067276527134188
4838,0,0.221211,7.297496,5.132745,1.41,2025-06-27 13:05:31.863490,696,0.67,-0.56,9.98,-0.0,0.02,0.01,inference,0.012730326409803538,-0.004664606088881196,10.018119393391137
4839,0,0.221211,7.297496,5.132745,1.41,2025-06-27 13:05:31.890109,697,0.67,-0.54,10.01,-0.0,0.02,0.01,inference,0.00823113505874018,0.011209581948124825,10.046910300868031
4840,0,0.221211,7.297496,5.132745,1.41,2025-06-27 13:05:31.916256,698,0.65,-0.55,10.0,-0.0,0.02,0.01,inference,-0.0017210481534485345,-1.4430468672332886e-05,10.0361843863983
4841,0,0.221211,7.297496,5.132745,1.41,2025-06-27 13:05:31.939640,699,0.67,-0.54,10.0,-0.0,0.02,0.01,inference,0.014048795489638333,0.007884423318865907,10.036943781212196
4842,0,0.221211,7.297496,5.132745,1.41,2025-06-27 13:05:31.959748,700,0.67,-0.54,9.97,0.01,0.02,0.01,inference,0.012084254979876752,0.0031473136774599064,10.007059711283741
4843,0,0.221211,7.297496,5.132745,1.41,2025-06-27 13:05:40.828778,701,0.66,-0.52,9.99,-0.0,0.02,0.01,inference,0.0016891288988853947,0.017006965453846612,10.025258495917681
4844,0,0.221211,7.297496,5.132745,1.41,2025-06-27 13:05:40.855659,702,0.65,-0.55,10.01,-0.0,0.02,0.01,inference,-0.0022339017188658383,-0.006732677488449468,10.046146011318816
4845,0,0.221211,7.297496,5.132745,1.41,2025-06-27 13:05:40.879874,703,0.67,-0.55,10.0,-0.0,0.02,0.01,inference,0.014128888649741378,-0.0036937711209573676,10.037489065028186
4846,0,0.221211,7.297496,5.132745,1.41,2025-06-27 13:05:40.902936,704,0.67,-0.53,10.0,0.01,0.02,0.01,inference,0.010878479829207865,0.010244092787740966,10.036412542200503
4847,0,0.221211,7.297496,5.132745,1.41,2025-06-27 13:05:40.925469,705,0.67,-0.54,9.98,-0.0,0.02,0.01,inference,0.008344720035600495,-0.00015189294861495117,10.017027021156332
4848,0,0.221211,7.297496,5.132745,1.41,2025-06-27 13:05:40.947636,706,0.68,-0.55,9.96,-0.0,0.02,0.01,inference,0.016510479902028474,-0.0072427003899724895,9.998308604326258
4849,0,0.221211,7.297496,5.132745,1.41,2025-06-27 13:05:40.968557,707,0.65,-0.54,9.98,0.01,0.02,0.01,inference,-0.006716621625160957,0.00019102192497411075,10.01571040168917
4850,0,0.221211,7.297496,5.132745,1.41,2025-06-27 13:05:40.992009,708,0.66,-0.54,9.98,0.01,0.02,0.01,inference,-0.0010305484834688405,-0.0016310766363452633,10.016366420891302
4851,0,0.221211,7.297496,5.132745,1.41,2025-06-27 13:05:41.015143,709,0.68,-0.56,10.0,-0.0,0.02,0.01,inference,0.016197281775411798,-0.014320650750380748,10.038701737128422
4852,0,0.221211,7.297496,5.132745,1.41,2025-06-27 13:05:41.037870,710,0.65,-0.54,10.01,0.01,0.02,0.01,inference,-0.007115690309658751,0.00162570609295154,10.045603352911717
4853,0,0.221211,7.297496,5.132745,1.41,2025-06-27 13:05:41.059655,711,0.66,-0.55,9.98,-0.0,0.02,0.01,inference,0.004173371300303819,-0.003324418002204843,10.016909280372712
4854,0,0.221211,7.297496,5.132745,1.41,2025-06-27 13:05:41.079749,712,0.68,-0.54,10.03,0.01,0.02,0.01,inference,0.01625032684829797,0.006598332616464753,10.067501794828944
4855,0,0.221211,7.297496,5.132745,1.41,2025-06-27 13:05:41.101997,713,0.63,-0.55,9.99,-0.0,0.02,0.01,inference,-0.021728193933022943,-0.006671424710189,10.024918123240745
4856,0,0.221211,7.297496,5.132745,1.41,2025-06-27 13:05:41.125245,714,0.68,-0.56,10.01,-0.0,0.02,0.01,inference,0.02334529211280134,-0.009381225314021413,10.048654984123386
4857,0,0.221211,7.297496,5.132745,1.41,2025-06-27 13:05:41.148440,715,0.66,-0.55,10.01,-0.0,0.02,0.01,inference,-0.001529585326986882,0.001165454258259202,10.046800301692333
4858,0,0.221211,7.297496,5.132745,1.41,2025-06-27 13:05:41.170290,716,0.66,-0.53,9.99,-0.0,0.02,0.01,inference,0.0010966040322890613,0.013692122497229675,10.025787316876471
4859,0,0.221211,7.297496,5.132745,1.41,2025-06-27 13:05:41.193095,717,0.66,-0.54,10.01,-0.0,0.02,0.01,inference,0.0019117273983397798,-0.0016852080311282047,10.04625768659018
4860,0,0.221211,7.297496,5.132745,1.41,2025-06-27 13:05:41.215060,718,0.66,-0.55,10.0,-0.0,0.02,0.01,inference,0.0035852996758571898,-0.0055577698777000695,10.036834972082596
4861,0,0.221211,7.297496,5.132745,1.41,2025-06-27 13:05:41.237373,719,0.68,-0.56,10.02,0.01,0.02,0.01,inference,0.019157378412405945,-0.010666341700205861,10.058624121817411
4862,0,0.221211,7.297496,5.132745,1.41,2025-06-27 13:05:41.259520,720,0.65,-0.53,9.99,-0.0,0.02,0.01,inference,-0.004824662896201204,0.010424762934883036,10.025136809387977
4863,0,0.221211,7.297496,5.132745,1.41,2025-06-27 13:05:41.280779,721,0.66,-0.54,10.0,0.01,0.02,0.01,inference,0.0009028266832884491,-0.001190890560575364,10.036294025519762
4864,0,0.221211,7.297496,5.132745,1.41,2025-06-27 13:05:41.306495,722,0.66,-0.55,9.99,-0.0,0.02,0.01,inference,0.003038588606067427,-0.004963257489551787,10.026872200893678
4865,0,0.133756,7.297499,5.132751,1.41,2025-06-27 13:05:41.327443,723,0.67,-0.53,9.98,-0.0,0.02,0.01,inference,0.010257056354983973,0.010227965493009028,10.01648591979826
4866,0,0.133756,7.297499,5.132751,1.41,2025-06-27 13:05:41.348308,724,0.65,-0.53,10.01,-0.0,0.02,0.01,inference,-0.00472644795631505,0.006180398066264026,10.045070406093204
4867,0,0.133756,7.297499,5.132751,1.41,2025-06-27 13:05:41.368444,725,0.65,-0.56,9.98,0.01,0.02,0.01,inference,0.0015704759713837113,-0.019382303791222744,10.016791994441386
4868,0,0.133756,7.297499,5.132751,1.41,2025-06-27 13:05:41.388872,726,0.67,-0.53,9.98,0.01,0.02,0.01,inference,0.01601226382655896,0.007643158891056379,10.016480678837718
4869,0,0.133756,7.297499,5.132751,1.41,2025-06-27 13:05:41.408847,727,0.65,-0.53,9.98,-0.0,0.02,0.01,inference,0.0016211222025047656,0.0008809243745054318,10.015178310740907
4870,0,0.133756,7.297499,5.132751,1.62,2025-06-27 13:05:41.432088,728,0.67,-0.53,10.03,0.01,0.02,0.01,inference,0.01382599629826109,0.0022140146693612195,10.06630537684832
4871,0,0.133756,7.297499,5.132751,1.62,2025-06-27 13:05:41.452213,729,0.67,-0.52,10.0,-0.0,0.02,0.01,inference,0.011869232210448333,0.007116944529019398,10.035891015272501
4872,0,0.133756,7.297499,5.132751,1.62,2025-06-27 13:05:41.472250,730,0.64,-0.52,9.99,-0.0,0.02,0.01,inference,-0.008886696609989087,0.0030974698375759724,10.02397183916156
4873,0,0.133756,7.297499,5.132751,1.62,2025-06-27 13:05:41.492821,731,0.68,-0.54,10.0,-0.0,0.02,0.01,inference,0.027542452868876466,-0.010804079372548014,10.037585600390111
4874,0,0.133756,7.297499,5.132751,1.62,2025-06-27 13:05:41.511264,732,0.66,-0.55,9.99,-0.0,0.02,0.01,inference,0.00858218662179755,-0.016281514566355182,10.026856998000731
4875,0,0.133756,7.297499,5.132751,1.62,2025-06-27 13:05:41.531586,733,0.64,-0.51,10.01,-0.0,0.02,0.01,inference,-0.009613826640114231,0.017863452724454665,10.04337535250944
4876,0,0.133756,7.297499,5.132751,1.62,2025-06-27 13:05:41.552639,734,0.67,-0.54,10.01,0.01,0.02,0.01,inference,0.018301922125827375,-0.00806474700735399,10.046900019384198
4877,0,0.133756,7.297499,5.132751,1.62,2025-06-27 13:05:41.571458,735,0.66,-0.54,9.99,-0.0,0.02,0.01,inference,0.007098646854209689,-0.0048540381199630445,10.026326647757234
4878,0,0.133756,7.297499,5.132751,1.62,2025-06-27 13:05:41.594035,736,0.65,-0.54,9.98,0.01,0.02,0.01,inference,0.0021816427027613328,-0.0006097824259820861,10.015712399455193
4879,0,0.133756,7.297499,5.132751,1.62,2025-06-27 13:05:41.615125,737,0.68,-0.55,9.98,0.01,0.02,0.01,inference,0.028438724658194192,-0.00764072664424259,10.018205071680065
4880,0,0.133756,7.297499,5.132751,1.62,2025-06-27 13:05:41.635952,738,0.67,-0.53,9.99,-0.0,0.02,0.01,inference,0.013198425314779327,0.008380268466764595,10.026447804315827
4881,0,0.133756,7.297499,5.132751,1.62,2025-06-27 13:05:41.656469,739,0.66,-0.51,10.01,-0.0,0.02,0.01,inference,0.0024730162387646137,0.02217883351474359,10.044665349504411
4882,0,0.133756,7.297499,5.132751,1.62,2025-06-27 13:05:41.677027,740,0.65,-0.54,10.0,-0.0,0.02,0.01,inference,0.00038523807355372863,-0.00286710712570476,10.035641067280574
4883,0,0.133756,7.297499,5.132751,1.62,2025-06-27 13:05:41.697722,741,0.66,-0.55,9.98,0.01,0.02,0.01,inference,0.009960276605955776,-0.009119332032189731,10.016901598332353
4884,0,0.133756,7.297499,5.132751,1.62,2025-06-27 13:05:41.718496,742,0.65,-0.54,10.0,-0.0,0.02,0.01,inference,0.005778864484158874,-0.0018965658056385726,10.035639641186975
4885,0,0.133756,7.297499,5.132751,1.62,2025-06-27 13:05:41.738906,743,0.66,-0.53,9.97,0.01,0.02,0.01,inference,0.013146588969115136,0.003907878285240918,10.00585887846145
4886,0,0.133756,7.297499,5.132751,1.62,2025-06-27 13:05:41.759596,744,0.65,-0.55,10.02,-0.0,0.02,0.01,inference,0.0026503193747287046,-0.007468643484515702,10.056109446260603
4887,0,0.133756,7.297499,5.132751,1.62,2025-06-27 13:05:41.780189,745,0.66,-0.55,10.0,0.01,0.02,0.01,inference,0.010314236672656407,-0.0053503827483281086,10.03683042548425
4888,0,0.133756,7.297499,5.132751,1.62,2025-06-27 13:05:41.800483,746,0.67,-0.54,9.98,0.01,0.02,0.01,inference,0.01662228072420069,0.002192752592005409,10.017016466574246
4889,0,0.133756,7.297499,5.132751,1.62,2025-06-27 13:05:41.821211,747,0.67,-0.55,10.03,-0.0,0.02,0.01,inference,0.009719919890269768,-0.0027282753115947522,10.067382881348614
4890,0,0.133756,7.297499,5.132751,1.62,2025-06-27 13:05:41.841792,748,0.67,-0.53,10.0,-0.0,0.02,0.01,inference,0.008841176552310204,0.010398554208227773,10.036414384812314
4891,0,0.133756,7.297499,5.132751,1.62,2025-06-27 13:05:41.861916,749,0.65,-0.54,9.98,-0.0,0.02,0.01,inference,-0.0005182415127465978,-0.0003518236582398804,10.015712636035735
4892,0,0.133756,7.297499,5.132751,1.62,2025-06-27 13:05:41.883677,750,0.66,-0.52,10.0,-0.0,0.02,0.01,inference,0.006781212367513723,0.01515310054039598,10.035224182782507
4893,0,0.133756,7.297499,5.132751,1.62,2025-06-27 13:05:41.905156,751,0.65,-0.54,9.98,-0.0,0.02,0.01,inference,0.0020547745749837087,0.0003395969228043305,10.015712439091661
4894,0,0.133756,7.297499,5.132751,1.62,2025-06-27 13:05:41.926123,752,0.67,-0.54,9.97,-0.0,0.02,0.01,inference,0.01810860164164929,0.0010924634054569338,10.0070510583823
4895,0,0.133756,7.297499,5.132751,1.62,2025-06-27 13:05:41.946712,753,0.65,-0.55,10.01,-0.0,0.02,0.01,inference,0.0009788134315952268,-0.0020946622405738635,10.046148249668347
4896,0,0.133756,7.297499,5.132751,1.62,2025-06-27 13:05:41.970094,754,0.64,-0.55,10.01,-0.0,0.02,0.01,inference,-0.000602068365956332,-0.0006251382208670719,10.045506420619914
4897,0,0.133756,7.297499,5.132751,1.62,2025-06-27 13:05:41.994135,755,0.65,-0.53,10.01,0.01,0.02,0.01,inference,0.0076666016527883185,0.013056048411586862,10.045062008908603
4898,0,0.133756,7.297499,5.132751,1.62,2025-06-27 13:05:42.017063,756,0.66,-0.55,10.02,0.01,0.02,0.01,inference,0.01409737910481379,-0.004505920578484812,10.056753002862411
4899,0,0.133756,7.297499,5.132751,1.62,2025-06-27 13:05:42.038979,757,0.67,-0.52,10.0,0.01,0.02,0.01,inference,0.020990920107849753,0.019459178608039418,10.035859740034281
4900,0,0.133756,7.297499,5.132751,1.62,2025-06-27 13:05:42.060912,758,0.65,-0.52,10.0,0.01,0.02,0.01,inference,0.002804946676866371,0.010642758798867558,10.034579157292013
4901,0,0.133756,7.297499,5.132751,1.62,2025-06-27 13:05:42.082922,759,0.66,-0.55,10.02,0.01,0.02,0.01,inference,0.011534804109106234,-0.013110717284926687,10.05674873194048
4902,0,0.133756,7.297499,5.132751,1.62,2025-06-27 13:05:42.103599,760,0.66,-0.55,9.99,-0.0,0.02,0.01,inference,0.01113002454928158,-0.009541515744104057,10.02686317259944
4903,0,0.133756,7.297499,5.132751,1.62,2025-06-27 13:05:42.123649,761,0.66,-0.53,9.98,-0.0,0.02,0.01,inference,0.007701623513114875,0.005555052936827787,10.015827965095157
4904,0,0.133756,7.297499,5.132751,1.62,2025-06-27 13:05:42.144329,762,0.66,-0.53,10.0,-0.0,0.02,0.01,inference,0.0037675878805535357,0.0019795337354313047,10.035760154902455
4905,0,0.133756,7.297499,5.132751,1.62,2025-06-27 13:05:42.164612,763,0.64,-0.55,10.0,0.01,0.02,0.01,inference,-0.00864239197375205,-0.014900581304126748,10.035527055503252
4906,0,0.133756,7.297499,5.132751,1.62,2025-06-27 13:05:42.184692,764,0.66,-0.54,9.99,0.01,0.02,0.01,inference,0.007170063359604684,-0.00258447618597607,10.026327438831942
4907,0,0.133756,7.297499,5.132751,1.62,2025-06-27 13:05:42.203559,765,0.67,-0.54,10.01,-0.0,0.02,0.01,inference,0.011196382070467026,-0.00031110767048569965,10.046913682531594
4908,0,0.133756,7.297499,5.132751,1.62,2025-06-27 13:05:42.224588,766,0.66,-0.55,10.01,0.01,0.02,0.01,inference,0.0029064849124020853,-0.0052630571269025594,10.046798686774565
4909,0,0.133756,7.297499,5.132751,1.62,2025-06-27 13:05:42.245939,767,0.67,-0.53,9.99,0.01,0.02,0.01,inference,0.010581757827056282,0.008666761463369532,10.026450663801576
4910,0,0.133756,7.297499,5.132751,1.62,2025-06-27 13:05:42.269464,768,0.66,-0.54,9.98,0.01,0.02,0.01,inference,1.4898884661551648e-06,0.0018486234258513479,10.0163664361179
4911,0,0.133756,7.297499,5.132751,1.62,2025-06-27 13:05:42.290113,769,0.67,-0.54,9.97,0.01,0.02,0.01,inference,0.006292447917711552,2.5038627443962902e-05,10.007065524142046
4912,0,0.102889,7.297501,5.132754,1.62,2025-06-27 13:05:42.314518,770,0.66,-0.54,9.99,-0.0,0.02,0.01,inference,0.0035777731993792417,0.00012029769767929466,10.026329696607199
4913,0,0.102889,7.297501,5.132754,1.62,2025-06-27 13:05:42.336011,771,0.67,-0.54,10.0,0.01,0.02,0.01,inference,0.00838492230197918,-0.00014104773751938415,10.036953206684963
4914,0,0.102889,7.297501,5.132754,1.62,2025-06-27 13:05:42.356325,772,0.65,-0.54,9.99,0.01,0.02,0.01,inference,-0.0022171452968545724,-0.0016217085846360058,10.025676658177641
4915,0,0.102889,7.297501,5.132754,1.62,2025-06-27 13:05:42.378600,773,0.67,-0.53,9.99,-0.0,0.02,0.01,inference,0.013314389984352526,0.00669422331932451,10.026448918455303
4916,0,0.102889,7.297501,5.132754,1.62,2025-06-27 13:05:42.401454,774,0.66,-0.55,10.0,-0.0,0.02,0.01,inference,0.004195168971763308,-0.006928531428313178,10.03683388305344
4917,0,0.102889,7.297501,5.132754,2.36,2025-06-27 13:05:42.424981,775,0.66,-0.54,9.97,0.01,0.02,0.01,inference,0.0013397551470010205,-0.0010044487213308195,10.006402810008147
4918,0,0.102889,7.297501,5.132754,2.36,2025-06-27 13:05:42.447914,776,0.68,-0.54,9.97,-0.0,0.02,0.01,inference,0.016698358603818186,0.0005171580856924707,10.007728058723792
4919,0,0.102889,7.297501,5.132754,2.36,2025-06-27 13:05:42.471671,777,0.67,-0.55,10.01,0.01,0.02,0.01,inference,0.0035110680718211107,-0.0032431813689574596,10.047461229294475
4920,0,0.102889,7.297501,5.132754,2.36,2025-06-27 13:05:42.494050,778,0.68,-0.55,9.99,0.01,0.02,0.01,inference,0.01056305193531848,-0.002779334994653049,10.028204260845047
4921,0,0.102889,7.297501,5.132754,2.36,2025-06-27 13:05:42.515562,779,0.66,-0.53,10.0,-0.0,0.02,0.01,inference,-0.005572443350050804,0.010998385025028368,10.035753483590655
4922,0,0.102889,7.297501,5.132754,2.36,2025-06-27 13:05:42.536574,780,0.66,-0.54,9.99,-0.0,0.02,0.01,inference,0.004410272628310619,-9.966180569070948e-05,10.02632936520454
4923,0,0.102889,7.297501,5.132754,2.36,2025-06-27 13:05:42.557208,781,0.67,-0.53,10.0,-0.0,0.02,0.01,inference,0.009988149923190748,0.0069907171226357145,10.036416261133017
4924,0,0.102889,7.297501,5.132754,2.36,2025-06-27 13:05:42.578036,782,0.67,-0.54,10.0,0.01,0.02,0.01,inference,0.006444104071839818,-0.0019904814086023626,10.036954444028652
4925,0,0.102889,7.297501,5.132754,2.36,2025-06-27 13:05:42.598648,783,0.67,-0.54,9.98,-0.0,0.02,0.01,inference,0.003721587869993992,-0.0004241287377694247,10.017029797794281
